F-Thyolo_DH,-16.07019444,35.1521944,8
F-Zingwangwa_HC,-15.8180278,34.9982222,8
F-Zomba_CH_Tisungane_C,-15.3991389,35.3128611,8
Fn-Alinafe_CommH,-13.38794444,34.2433889,8
Fn-Area_30_Police_C,-13.92775,33.784389,8
Fn-Assalaam_C,-14.54537,35.19221,8
Fn-Bilira_HC,-14.82561111,34.8525278,8
Fn-Billy_Riordan_Memorial_HC,-14.03205,34.84044,8
Fn-Biriwiri_HC,-14.817,34.6383056,8
Fn-Bolero_RH,-10.97861111,33.7430556,8
Fn-Bondo_HC,-16.0425,35.6138889,8
Fn-Bwanje_HC,-14.64866667,34.7746944,8
Fn-Chapananga_HC,-15.80777778,34.3887222,8
Fn-Chichiri_Prison_C,-15.80577,35.03242,8
Fn-Chikweo_HC,-14.76461111,35.6681944,8
Fn-Chileka_HC_LL_Static_Art,-14.020556,33.384722,8
Fn-Chileka_SDA_HC,-15.659889,34.928917,8
Fn-Chilipa_HC_Mangochi,-14.702778,34.973889,8
Fn-Chilipa_HC_Zomba,-15.32448,35.11715,8
Fn-Chilonga_HC,-14.46554446,34.871091,8
Fn-Chingale_HC,-15.39691667,35.1805556,8
Fn-Chionsya_(new),-13.795988,33.217506,8
Fn-Chipoka_HC,-13.9895,34.5155556,8
Fn-Chiponde_HC,-14.37328,35.60158,8
Fn-Chipwaila_HC,-16.398889,34.781944,8
Fn-Chisoka_HC,-15.940379,35.208818,8
Fn-Chitawira_PH,-15.8125,35.023333,8
Fn-Chitedze_HC,-13.97686111,33.6452778,8
Fn-Chiunda_HC,-14.7775728,35.4303502,8
Fn-Chiwamba_HC,-13.85708333,33.9289167,8
Fn-Chsu_(new),-13.993576,33.757238,8
Fn-Dolo_HC,-16.47836111,34.7234722,8
Fn-Dowa_DC_(new),-13.658039,33.933428,8
Fn-Dream_Balaka_(new),-15.003036,34.952412,8
Fn-Dzenza_HC,-13.87591667,33.7470556,8
Fn-Dziwe_HC,-15.563528,34.880528,8
Fn-Euthini_CommH,-11.45836111,33.41925,8
Fn-Gaga_HC,-15.80777778,34.3720278,8
Fn-Gawanani_HC,-15.22380556,35.2031111,8
Fn-Jalasi_HC,-14.36297222,35.4425278,8
Fn-Jenda_HC,-12.35208333,33.5475278,8
Fn-Kabudula_RH,-13.81966667,33.4486389,8
Fn-Kakoma_HC,-16.00547222,34.4856944,8
Fn-Kalembo_,-14.842506,35.170616,8
Fn-Kalinde_HC,-15.67205556,35.7284444,8
Fn-Kalulu_HC_Chikwawa,-16.24144,34.91164,8
Fn-Kamuzu_CH_Opd1,-13.97639,33.78512,8
Fn-Kaphuka_HC,-14.04405556,34.3055,8
Fn-Kasinje_HC,-14.14775,34.1315556,8
Fn-Katema_HC,-14.28358333,33.908,8
Fn-Katuli_HC,-15.03338889,34.641,8
Fn-Kawinga_HC,-14.85468,35.57198,8
Fn-Khombedza_HC,-13.59677778,34.3111111,8
Fn-Khongoni_HC,-13.7745,33.3675,8
Fn-Koche_HC,-14.33333333,35.1433333,8
Fn-Kochilira_HC,-13.78194444,33.0430556,8
Fn-Life_Line_Salima_HC,-14.09023788,34.5447513,8
Fn-Lisungwi_CommH,-15.43666667,34.7733333,8
Fn-Lizulu_HC,-14.51772222,34.4656389,8
Fn-LL_City_Assembly_Chinsapo,-14.013222,33.731667,8
Fn-Lobi_RH,-14.39033333,34.0718333,8
Fn-Lugola_HC,-13.98555556,35.2858333,8
Fn-Lujeri_HC,-16.02826,35.65517,8
Fn-Lulanga_HC,-13.68722222,34.9172222,8
Fn-Lungwena_HC,-14.24494444,35.2484167,8
Fn-Machinga_HC,-15.17741667,35.2956389,8
Fn-Machinjiri_HC,-15.23559729,35.4177608,8
Fn-Madisi_MH,-13.40708333,33.60725,8
Fn-Madziabango_HC,-15.96816667,34.9105833,8
Fn-Makata_HC_Lunzu,-15.63005556,35.07975,8
Fn-Makhanga_HC,-16.52175,35.1734722,8
Fn-Makhwira_HC,-16.02525,34.7895556,8
Fn-Malabada_HC,-15.76634138,35.0443759,8
Fn-Maldeco_Fisheries_C,-14.34026,35.15833,8
Fn-Malembo_HC_Mangochi,-14.23641667,34.8253611,8
Fn-Malingunde_HC,-14.16872222,33.6395,8
Fn-Malmed_Private_C,-15.78662,35.00755,8
Fn-Malombe_HC,-14.62933153,35.3489034,8
Fn-Malomo_HC,-13.14913889,33.8393889,8
Fn-Malukula_HC,-14.44268861,35.3554982,8
Fn-Mangamba_HC,-14.79145,35.43652,8
Fn-Mangulenje_HC,-16.22227,34.8544,8
Fn-Mapelera_HC,-16.102222,34.916389,8
Fn-Masenjere_HC,-16.33361,35.0975,8
Fn-Mase_HC,-14.58055556,35.3638889,8
Fn-Matapila_HC,-14.01102778,33.9752222,8
Fn-Matope_HC,-15.35361111,34.9469444,8
Fn-Maula_Prison_HC_Static_Art,-13.9691185,33.7676784,8
Fn-Mayani_HC,-14.09713889,34.2529444,8
Fn-Mbayani_HC,-15.765589,35.004685,8
Fn-Mbenje_HC,-16.99480556,35.2208611,8
Fn-Mbera_HC,-14.91063889,35.0536944,8
Fn-Mbwatalika_HC,-14.00372222,33.5509167,8
Fn-Mfera_HC_(upd.),-16.068344,34.867121,8
Fn-Mkanda_HC,-13.51444444,32.9608333,8
Fn-Mkango_Health_Post_(new),-16.82487,35.30403,8
Fn-Mkumaniza_HC,-16.00547222,34.4856944,8
Fn-Mkumba_HC,-14.59444444,35.5252778,8
Fn-Mkwepere_HC,-14.60286,35.63635,8
Fn-Mlale_MH,-14.23027779,33.7564444,8
Fn-Mmambo_HC,-15.26264,35.15945,8
Fn-Mpasa_HC,-15.75783333,35.6113889,8
Fn-Mpiri_HC,-14.77252778,35.6070556,8
Fn-Mpondasi_HC,-14.45333333,35.2441667,8
Fn-Mponela_RH,-13.53252778,33.7376111,8
Fn-Mposa_HC,-15.14916667,35.5183333,8
Fn-Mtimabii_HC,-14.61112,35.082318,8
Fn-Mua_MH,-14.28277778,34.5093333,8
Fn-Mwachira_Private_C,-15.65548,35.02158,8
Fn-Mwanga_HC,-15.64611111,35.5319444,8
Fn-Namadzi_HC_(planned)(new),-15.551944,35.200278,8
Fn-Namalaka_HC,-14.12361111,35.1930556,8
Fn-Namanja_HC,-14.96444444,35.6794444,8
Fn-Namikango_HC,-15.47730556,35.2406944,8
Fn-Namikoko_HC,-15.48680556,35.07375,8
Fn-Namphungo_HC,-15.80416667,35.3488889,8
Fn-Namwera_HC,-14.36388889,35.5022222,8
Fn-Nangalamu_HC,-14.468056,35.673056,8
Fn-Nankumba_HC,-14.36527778,34.8236111,8
Fn-Nasawa_HC,-15.60230556,35.2595556,8
Fn-Nathenje_HC,-14.08188889,33.9077778,8
Fn-Nayinunje_HC,-14.74047223,35.5651667,8
Fn-Nayuchi_HC,-14.97555556,35.5341667,8
Fn-Nazombe_HC_(gogo_Nazombe),-15.752472,35.777833,8
Fn-Ndakwera_HC,-16.220556,34.683889,8
Fn-Ndamera_HC,-17.09576,35.2189444,8
Fn-Neno_DH,-15.395,34.6536111,8
Fn-Ngabu_Sda_HC,-16.46407942,34.8790059,8
Fn-Ngokwe_HC,-14.706833,35.80175,8
Fn-Nkasala_HC,-15.32788889,35.2170278,8
Fn-Nkhamenya_CommH,-12.56602778,33.5013611,8
Fn-Nkhunga_HC,-12.48016667,34.1082222,8
Fn-Nkhwayi_HC,-15.61457,35.62787,8
Fn-Nkhwazi_HC,-13.92333333,33.2266667,8
Fn-Nkope_HC,-14.19708333,35.0394722,8
Fn-Nsanama_HC,-14.994861,35.494778,8
Fn-Nsaru_HC,-13.88530556,33.5044444,8
Fn-Nsipe_HC,-14.86422222,34.7516667,8
Fn-Nsiyaludzu_HC,-14.93672222,34.8742222,8
Fn-Ntholowa_HC,-14.99492,35.57325,8
Fn-Nthondo_HC_Lilongwe,-14.02869444,33.4498889,8
Fn-Nyambi_HC,-14.68994444,35.5725,8
Fn-Nyungwe_HC,-10.285,34.1083333,8
Fn-Phimbi_HC,-15.25091667,35.1071111,8
Fn-Phirilongwe_HC,-14.58830556,34.8984722,8
Fn-Sadzi_HC,-15.408909,35.319279,8
Fn-Satemwa_C,-16.07641,35.07692,8
Fn-Soche_Maternity,-15.8575,35.028056,8
Fn-Sorgin_HC,-16.54138889,35.0144444,8
Fn-St_Andrews_C,-13.03294444,33.67125,8
Fn-St_Annes_MH,-12.92747,34.29554,8
Fn-St_Vincent_HC_Chadzunda,-15.91283351,34.9501888,8
Fn-Sucoma_C_Illovo_(upd.),-16.25848,34.89202,8
Fn-Tengani_HC,-16.728486,35.273196,8
Fn-Thomasi_HC,-16.02878,34.978952,8
Fn-Zalewa_Pih,-15.449918,34.850251,8
Fn-Zomba_Central_Prison_C,-15.3990649,35.3071503,8
T-Chikangawa,-11.83167,33.82872,12
T-Chikangawa-other,-11.827482,33.821025,12
T-Chilomoni_Police_(upd.),-15.769326,34.98819,12
T-Chimwala,-14.051007,33.793689,24
T-Chiradzulu_DC,-15.698556,35.185944,18
T-DCS_Office,-11.463769,34.023167,9
T-Dedza_Peak,-14.36258,34.32399,24
T-Dowa_Peak,-13.684263,33.933937,15
T-Kabudula_CommH,-13.819246,33.449,18
T-Kalembo_HC,-14.842506,35.170616,18
T-Kalembo-other,-14.858139,35.176194,18
T-Kamuzu_Primary_School,-13.092334,33.533745,18
T-Kawale_Health_center,-13.991667,33.797222,18
T-KCH_(new),-13.977566,33.785355,24
T-Khonjeni_HC,-16.097279,35.271424,30
T-Khuwi_HC,-13.431417,33.833916,18
T-Limbe_HC,-15.816667,35.052222,30
T-Lumbadzi,-13.771111,33.805278,18
T-Lwanjati,-12.37071,33.696861,9
T-Macro,-11.461414,34.005368,18
T-Mangochi_DH,-14.48146,35.265822,18
T-Mbabzi_HC,-13.928031,33.671066,18
T-Mbame,-15.933611,34.941944,30
T-Mbame-other,-15.033611,34.941944,30
T-Mbangombe,-13.736944,33.714167,18
T-Mnyanja_HC,-12.723133,33.485947,15
T-Mpingwe,-15.782516,35.071968,24
T-Mpingwe-other,-15.808025,35.05757,24
T-Mpingwe-other-2,-15.80799650,35.08727450,24
T-Mzuzu_HC,-11.461151,34.015608,18
T-Nathenje,-14.085,33.907778,18
T-Ndirande_HC,-15.777778,35.04,18
T-Ngabu_SDA,-16.46516,34.87901,18
T-Ngoni,-13.774993,33.640346,18
T-Ntaja_HC,-14.868028,35.529705,18
T-Ntcheu_Peak,-14.817222,34.600668,12
T-Ntcheu_Peak,-14.817,34.609,12
T-QECH_(upd.),-15.80208333,35.0207222,18
T-Salima_DH,-13.761945,34.421667,24
T-St_Johns_H,-11.451004,34.027796,18
T-Tonde_Village,-13.746222,33.650305,18
T-Trinity_MH,-16.41783,35.171073,18
T-Ukwe_HC,-13.82587,33.60129,18
T-Zomba_CH,-15.399012,35.315133,18
T-Zomba_Peak,-15.349937,35.274612,24
T-Zomba_Peak_(adjusted),-15.34922,35.27397,24
T-Zomba_Zone_Office,-15.376109,35.303278,18
Tn-Chitipa_DH,-9.701667,33.265,12
