F-Chiradzulu_DH,-15.709723,324.825356,8
F-Namitambo_HC,-15.84119444,324.7296389,8
F-Milepa_HC,-15.68705556,324.6811944,8
F-Bilal_C,-15.74149,324.86953,8
F-Nkalo_HC,-15.97066667,324.6897778,8
F-Namadzi_HC,-15.54663,324.81239,8
F-Mauwa_HC,-15.65283333,324.7498611,8
F-Mbulumbuzi_HC,-15.63834,324.84313,8
F-Ndunde_HC,-15.69636111,324.7665556,8
F-Thumbwe_HC,-15.76698208,324.7512542,8
F-Chitera_HC,-15.60666667,324.8771111,8
F-Chimaliro_HC,-15.978,324.8170833,8
Fn-Alinafe_CommH,-13.38794444,325.7566111,8
Fn-Area_30_Police_C,-13.92775,326.215611,8
Fn-Assalaam_C,-14.54537,324.80779,8
Fn-Bilira_HC,-14.82561111,325.1474722,8
Fn-Billy_Riordan_Memorial_HC,-14.03205,325.15956,8
Fn-Biriwiri_HC,-14.817,325.3616944,8
Fn-Bolero_RH,-10.97861111,326.2569444,8
Fn-Bondo_HC,-16.0425,324.3861111,8
Fn-Bwanje_HC,-14.64866667,325.2253056,8
Fn-Chapananga_HC,-15.80777778,325.6112778,8
Fn-Chichiri_Prison_C,-15.80577,324.96758,8
Fn-Chikweo_HC,-14.76461111,324.3318056,8
Fn-Chileka_HC_LL_Static_Art,-14.020556,326.615278,8
Fn-Chileka_SDA_HC,-15.659889,325.071083,8
Fn-Chilipa_HC_Mangochi,-14.7027778,325.0261111,8
Fn-Chilipa_HC_Zomba,-15.32448,324.88285,8
Fn-Chilonga_HC,-14.46554446,325.128909,8
Fn-Chingale_HC,-15.39691667,324.8194444,8
Fn-Chipoka_HC,-13.9895,325.4844444,8
Fn-Chiponde_HC,-14.37328,324.39842,8
Fn-Chipwaila_HC,-16.398889,325.218056,8
Fn-Chisoka_HC,-15.940379,324.791182,8
Fn-Chitawira_PH,-15.8125,324.976667,8
Fn-Chitedze_HC,-13.97686111,326.3547222,8
Fn-Chiunda_HC,-14.7775728,324.5696498,8
Fn-Chiwamba_HC,-13.85708333,326.0710833,8
Fn-Dolo_HC,-16.47836111,325.2765278,8
Fn-Dzenza_HC,-13.87591667,326.2529444,8
Fn-Dziwe_HC,-15.563528,325.119472,8
Fn-Euthini_CommH,-11.45836111,326.58075,8
Fn-Gaga_HC,-15.80777778,325.6279722,8
Fn-Gawanani_HC,-15.22380556,324.7968889,8
Fn-Jalasi_HC,-14.36297222,324.5574722,8
Fn-Jenda_HC,-12.35208333,326.4524722,8
Fn-Kabudula_RH,-13.81966667,326.5513611,8
Fn-Kakoma_HC,-16.00547222,325.5143056,8
Fn-Kalinde_HC,-15.67205556,324.2715556,8
Fn-Kalulu_HC_Chikwawa,-16.24144,325.08836,8
Fn-Kamuzu_CH_Opd1,-13.97639,326.21488,8
Fn-Kaphuka_HC,-14.04405556,325.6945,8
Fn-Kasinje_HC,-14.14775,325.8684444,8
Fn-Katema_HC,-14.28358333,326.092,8
Fn-Katuli_HC,-15.03338889,325.359,8
Fn-Kawinga_HC,-14.85468,324.42802,8
Fn-Khombedza_HC,-13.59677778,325.6888889,8
Fn-Khongoni_HC,-13.7745,326.6325,8
Fn-Koche_HC,-14.33333333,324.8566667,8
Fn-Kochilira_HC,-13.78194444,326.9569444,8
Fn-Life_Line_Salima_HC,-14.09023788,325.4552487,8
Fn-LL_City_Assembly_Chinsapo,-14.013222,326.268333,8
Fn-Lisungwi_CommH,-15.43666667,325.2266667,8
Fn-Lizulu_HC,-14.51772222,325.5343611,8
Fn-Lobi_RH,-14.39033333,325.9281667,8
Fn-Lugola_HC,-13.98555556,324.7141667,8
Fn-Lujeri_HC,-16.02826,324.34483,8
Fn-Lulanga_HC,-13.68722222,325.0827778,8
Fn-Lumbadzi_HC,-13.77111,326.19472,8
Fn-Lungwena_HC,-14.24494444,324.7515833,8
Fn-Machinga_HC,-15.17741667,324.7043611,8
Fn-Machinjiri_HC,-15.23559729,324.5822392,8
Fn-Madisi_MH,-13.40708333,326.39275,8
Fn-Madziabango_HC,-15.96816667,325.0894167,8
Fn-Makata_HC_Lunzu,-15.63005556,324.92025,8
Fn-Makhanga_HC,-16.52175,324.8265278,8
Fn-Makhwira_HC,-16.02525,325.2104444,8
Fn-Malabada_HC,-15.76634138,324.9556241,8
Fn-Maldeco_Fisheries_C,-14.34026,324.84167,8
Fn-Malembo_HC_Mangochi,-14.23641667,325.1746389,8
Fn-Malingunde_HC,-14.16872222,326.3605,8
Fn-Malmed_Private_C,-15.78662,324.99245,8
Fn-Malombe_HC,-14.62933153,324.6510966,8
Fn-Malomo_HC,-13.14913889,326.1606111,8
Fn-Malukula_HC,-14.44268861,324.6445018,8
Fn-Mangamba_HC,-14.79145,324.56348,8
Fn-Mangulenje_HC,-16.22227,325.1456,8
Fn-Mapelera_HC,-16.102222,325.083611,8
Fn-Mase_HC,-14.58055556,324.6361111,8
Fn-Masenjere_HC,-16.33361,324.9025,8
Fn-Matapila_HC,-14.01102778,326.0247778,8
Fn-Matope_HC,-15.35361111,325.0530556,8
Fn-Maula_Prison_HC_Static_Art,-13.9691185,326.2323216,8
Fn-Mayani_HC,-14.09713889,325.7470556,8
Fn-Mbenje_HC,-16.99480556,324.7791389,8
Fn-Mbera_HC,-14.91063889,324.9463056,8
Fn-Mbwatalika_HC,-14.00372222,326.4490833,8
Fn-Mfera_HC_(upd.),-16.068344,325.132879,8
Fn-Mkanda_HC,-13.51444444,327.0391667,8
Fn-Mkumaniza_HC,-16.00547222,325.5143056,8
Fn-Mkumba_HC,-14.59444444,324.4747222,8
Fn-Mkwepere_HC,-14.60286,324.36365,8
Fn-Mlale_MH,-14.23027779,326.2435556,8
Fn-Mmambo_HC,-15.26264,324.84055,8
Fn-Mpasa_HC,-15.75783333,324.3886111,8
Fn-Mpiri_HC,-14.77252778,324.3929444,8
Fn-Mpondasi_HC,-14.45333333,324.7558333,8
Fn-Mponela_RH,-13.53252778,326.2623889,8
Fn-Mposa_HC,-15.14916667,324.4816667,8
Fn-Mtimabii_HC,-14.61112,324.917682,8
Fn-Mua_MH,-14.28277778,325.4906667,8
Fn-Mwachira_Private_C,-15.65548,324.97842,8
Fn-Mwanga_HC,-15.64611111,324.4680556,8
Fn-Namalaka_HC,-14.12361111,324.8069444,8
Fn-Namanja_HC,-14.96444444,324.3205556,8
Fn-Namikango_HC,-15.47730556,324.7593056,8
Fn-Namikoko_HC,-15.48680556,324.92625,8
Fn-Namphungo_HC,-15.80416667,324.6511111,8
Fn-Namwera_HC,-14.36388889,324.4977778,8
Fn-Nangalamu_HC,-14.468056,324.326944,8
Fn-Nankumba_HC,-14.36527778,325.1763889,8
Fn-Nasawa_HC,-15.60230556,324.7404444,8
Fn-Nathenje_HC,-14.08188889,326.0922222,8
Fn-Nayinunje_HC,-14.74047223,324.4348333,8
Fn-Nayuchi_HC,-14.97555556,324.4658333,8
Fn-Nazombe_HC_(gogo_Nazombe),-15.752472,324.222167,8
Fn-Ndakwera_HC,-16.220556,325.316111,8
Fn-Ndamera_HC,-17.09576,324.7810556,8
Fn-Neno_DH,-15.395,325.3463889,8
